year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct
2025,COM,CB001ECO02,BCom,Economics and Finance,regular,1,132,0,132,False,0,78090,0,0,78090,BCom specialising in Economics & Finance,label_match,0.0
2025,COM,CB001ECO02,BCom,Economics and Finance,regular,2,132,0,156,True,-24,75150,10440,0,64710,BCom specialising in Economics & Finance,label_match,16.1
2025,COM,CB001ECO02,BCom,Economics and Finance,regular,3,144,0,144,True,0,83150,10350,0,83240,BCom specialising in Economics & Finance,label_match,-0.1
2025,COM,CB001ECO03,BCom,Economics with Law,regular,1,132,0,132,False,0,78090,0,0,78090,BCom specialising in Economics with Law,label_match,0.0
2025,COM,CB001ECO03,BCom,Economics with Law,regular,2,162,0,144,False,18,89970,10370,0,90040,BCom specialising in Economics with Law,label_match,-0.1
2025,COM,CB001ECO03,BCom,Economics with Law,regular,3,216,1,144,False,72,121640,0,1,90320,BCom specialising in Economics with Law,label_match,34.7
2025,COM,CB001ECO04,BCom,Economics and Statistics,regular,1,132,0,132,False,0,78090,0,0,78020,BCom specialising in Economics & Statistics,label_match,0.1
2025,COM,CB001ECO04,BCom,Economics and Statistics,regular,2,186,1,156,True,30,104660,0,1,77840,BCom specialising in Economics & Statistics,label_match,34.5
2025,COM,CB001ECO04,BCom,Economics and Statistics,regular,3,252,0,144,True,108,143200,10440,0,82040,BCom specialising in Economics & Statistics,label_match,74.5
2025,COM,CB001INF01,BCom,Information Systems,regular,1,132,0,132,False,0,77330,0,0,88760,BCom specialising in Information Systems,label_match,-12.9
2025,COM,CB001INF01,BCom,Information Systems,regular,2,144,0,144,False,0,83550,10440,0,83250,BCom specialising in Information Systems,label_match,0.4
2025,COM,CB001INF01,BCom,Information Systems,regular,3,156,0,156,False,0,93510,20880,0,93510,BCom specialising in Information Systems,label_match,0.0
2025,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,1,150,0,150,False,0,87930,0,0,99590,BCom specialising in Information Systems & Computer Science,label_match,-11.7
2025,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,2,162,0,162,False,0,91251,0,0,91250,BCom specialising in Information Systems & Computer Science,label_match,0.0
2025,COM,CB001INF06,BCom,Information Systems and Computer Science,regular,3,144,0,144,False,0,82040,0,0,82040,BCom specialising in Information Systems & Computer Science,label_match,0.0
2025,COM,CB001INF11,BCom,Information Systems and Finance,regular,1,150,0,150,False,0,88530,0,0,99960,BCom specialising in Information Systems & Finance,label_match,-11.4
2025,COM,CB001INF11,BCom,Information Systems and Finance,regular,2,162,0,162,False,0,93160,0,0,93160,BCom specialising in Information Systems & Finance,label_match,0.0
2025,COM,CB001INF11,BCom,Information Systems and Finance,regular,3,150,0,150,False,0,86210,0,0,86210,BCom specialising in Information Systems & Finance,label_match,0.0
2025,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,1,132,0,132,False,0,75230,0,0,76520,"BCom specialising in Philosophy, Politics & Economics",label_match,-1.7
2025,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,2,252,2,156,False,96,137050,0,2,86730,"BCom specialising in Philosophy, Politics & Economics",label_match,58.0
2025,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,3,229,2,150,True,79,108720,14500,2,92080,"BCom specialising in Philosophy, Politics & Economics",label_match,18.1
2025,COM,CB003BUS01,BBusSc,Actuarial Science,regular,1,180,0,180,False,0,103890,0,0,103890,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2025,COM,CB003BUS01,BBusSc,Actuarial Science,regular,2,186,0,186,False,0,106500,0,0,106500,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2025,COM,CB003BUS01,BBusSc,Actuarial Science,regular,3,180,0,180,False,0,104500,0,0,104500,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2025,COM,CB003BUS01,BBusSc,Actuarial Science,regular,4,156,0,174,False,-18,79310,0,0,85980,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,-7.8
2025,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,1,180,0,180,False,0,103890,0,0,103890,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2025,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,106500,0,0,106500,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2025,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,3,198,0,198,False,0,112380,0,0,112380,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2025,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,4,129,0,129,False,0,73260,0,0,73260,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2025,COM,CB004BUS07,BBusSc,Marketing,regular,1,132,0,132,False,0,78230,0,0,79450,BBusSc specialising in Marketing,label_match,-1.5
2025,COM,CB004BUS07,BBusSc,Marketing,regular,2,168,0,168,False,0,95750,0,0,95750,BBusSc specialising in Marketing,label_match,0.0
2025,COM,CB004BUS07,BBusSc,Marketing,regular,3,198,0,180,False,18,103660,10440,0,93220,BBusSc specialising in Marketing,label_match,11.2
2025,COM,CB004BUS07,BBusSc,Marketing,regular,4,162,0,162,False,0,92410,0,0,92410,BBusSc specialising in Marketing,label_match,0.0
2025,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,1,144,0,144,False,0,81380,0,0,82670,BBusSc specialising in Organisational Psychology,label_match,-1.6
2025,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,2,132,0,132,False,0,77400,0,0,77400,BBusSc specialising in Organisational Psychology,label_match,0.0
2025,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,3,162,0,162,False,0,90490,0,0,90490,BBusSc specialising in Organisational Psychology,label_match,0.0
2025,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,4,138,0,138,False,0,87370,0,0,87370,BBusSc specialising in Organisational Psychology,label_match,0.0
2025,COM,CB004CSC05,BBusSc,Computer Science,regular,1,144,0,144,False,0,82710,0,0,51690,BBusSc specialising in Computer Science,label_match,60.0
2025,COM,CB004CSC05,BBusSc,Computer Science,regular,2,168,0,168,True,0,96471,0,0,96470,BBusSc specialising in Computer Science,label_match,0.0
2025,COM,CB004CSC05,BBusSc,Computer Science,regular,3,144,0,144,False,0,82040,0,0,82040,BBusSc specialising in Computer Science,label_match,0.0
2025,COM,CB004CSC05,BBusSc,Computer Science,regular,4,244,0,160,False,84,116030,0,0,77300,BBusSc specialising in Computer Science,label_match,50.1
2025,COM,CB004ECO01,BBusSc,Economics,regular,1,132,0,132,False,0,78090,0,0,78090,BBusSc specialising in Economics,label_match,0.0
2025,COM,CB004ECO01,BBusSc,Economics,regular,2,156,0,156,False,0,88560,0,0,88560,BBusSc specialising in Economics,label_match,0.0
2025,COM,CB004ECO01,BBusSc,Economics,regular,3,216,2,162,True,54,123520,10440,2,113820,BBusSc specialising in Economics,label_match,8.5
2025,COM,CB004ECO01,BBusSc,Economics,regular,4,140,0,140,False,0,89170,0,0,89170,BBusSc specialising in Economics,label_match,0.0
2025,COM,CB004ECO03,BBusSc,Economics with Law,regular,1,132,0,132,False,0,78090,0,0,78090,BBusSc specialising in Economics with Law,label_match,0.0
2025,COM,CB004ECO03,BBusSc,Economics with Law,regular,2,168,0,168,False,0,93290,0,0,93290,BBusSc specialising in Economics with Law,label_match,0.0
2025,COM,CB004ECO03,BBusSc,Economics with Law,regular,3,162,0,162,False,0,90040,10440,0,90040,BBusSc specialising in Economics with Law,label_match,0.0
2025,COM,CB004ECO03,BBusSc,Economics with Law,regular,4,158,0,158,False,0,99610,0,0,99610,BBusSc specialising in Economics with Law,label_match,0.0
2025,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,1,159,0,159,False,0,92020,0,0,92020,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2025,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,2,180,0,180,False,0,103690,0,0,103690,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2025,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,3,170,0,170,False,0,103200,0,0,103200,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2025,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,4,166,0,166,False,0,104390,0,0,104390,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2025,COM,CB004FTX05,BBusSc,"Finance, Investment and Banking",regular,1,150,0,150,False,0,88530,0,0,88530,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2025,COM,CB004FTX05,BBusSc,"Finance, Investment and Banking",regular,2,168,0,168,False,0,95750,0,0,95750,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2025,COM,CB004FTX05,BBusSc,"Finance, Investment and Banking",regular,3,162,0,162,False,0,93220,10440,0,82780,BBusSc specialising in Finance (Non CA Option),label_match,12.6
2025,COM,CB004FTX05,BBusSc,"Finance, Investment and Banking",regular,4,126,0,126,False,0,73370,0,0,73370,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2025,COM,CB004INF01,BBusSc,Information Systems,regular,1,150,0,168,False,-18,88530,0,0,88530,BBusSc specialising in Information Systems,label_match,0.0
2025,COM,CB004INF01,BBusSc,Information Systems,regular,2,150,0,150,False,0,85690,0,0,85690,BBusSc specialising in Information Systems,label_match,0.0
2025,COM,CB004INF01,BBusSc,Information Systems,regular,3,156,0,156,False,0,93510,0,0,93510,BBusSc specialising in Information Systems,label_match,0.0
2025,COM,CB004INF01,BBusSc,Information Systems,regular,4,158,0,158,False,0,85820,0,0,85820,BBusSc specialising in Information Systems,label_match,0.0
2025,COM,CB004STA13,BBusSc,Statistics and Data Sciences,regular,1,168,0,168,False,0,98370,0,0,98370,BBusSc specialising in Analytics,label_match,0.0
2025,COM,CB004STA13,BBusSc,Statistics and Data Sciences,regular,2,186,0,186,False,0,105280,0,0,105280,BBusSc specialising in Analytics,label_match,0.0
2025,COM,CB004STA13,BBusSc,Statistics and Data Sciences,regular,3,210,0,198,True,12,118560,0,0,136500,BBusSc specialising in Analytics,label_match,-13.1
2025,COM,CB004STA13,BBusSc,Statistics and Data Sciences,regular,4,160,0,160,False,0,76220,0,0,76220,BBusSc specialising in Analytics,label_match,0.0
2025,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,1,125,0,125,False,0,71670,0,0,71670,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,2,126,0,126,False,0,72860,0,0,72860,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,3,152,0,152,False,0,89980,0,0,89980,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,4,112,0,112,False,0,83070,0,0,83070,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,1,125,0,125,False,0,71670,0,0,71670,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,2,126,0,108,False,18,72860,0,0,72860,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,3,122,0,122,False,0,72500,0,0,72500,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2025,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,4,82,0,100,False,-18,58940,0,0,58940,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2025,COM,CB011BUS06,BCom,Management Studies,extended,1,98,0,98,False,0,58640,0,0,68780,BCom Academic Development specialising in Management Studies,ad_duration,-14.7
2025,COM,CB011BUS06,BCom,Management Studies,extended,2,90,0,108,False,-18,51160,10370,0,71210,BCom Academic Development specialising in Management Studies,ad_duration,-28.2
2025,COM,CB011BUS06,BCom,Management Studies,extended,3,108,0,108,False,0,62360,41760,0,77840,BCom Academic Development specialising in Management Studies,ad_duration,-19.9
2025,COM,CB011BUS06,BCom,Management Studies,extended,4,120,0,120,False,0,69600,69600,0,71600,BCom Academic Development specialising in Management Studies,ad_duration,-2.8
2025,COM,CB011ECO02,BCom,Economics and Finance,extended,1,98,0,98,False,0,57740,0,0,57740,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
2025,COM,CB011ECO02,BCom,Economics and Finance,extended,2,90,0,90,False,0,52060,0,0,52060,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
2025,COM,CB011ECO02,BCom,Economics and Finance,extended,3,96,0,114,True,-18,54890,10440,0,65330,BCom Academic Development specialising in Economics & Finance,ad_duration,-16.0
2025,COM,CB011ECO02,BCom,Economics and Finance,extended,4,198,1,126,True,72,114750,10350,1,73080,BCom Academic Development specialising in Economics & Finance,ad_duration,57.0
2025,COM,CB011ECO03,BCom,Economics with Law,extended,1,98,0,98,False,0,58640,0,0,58640,BCom Academic Development specialising in Economics with Law,ad_duration,0.0
2025,COM,CB011ECO03,BCom,Economics with Law,extended,2,126,0,126,True,0,72590,10370,0,72590,BCom Academic Development specialising in Economics with Law,ad_duration,0.0
2025,COM,CB011ECO03,BCom,Economics with Law,extended,3,108,0,108,False,0,59000,0,0,69440,BCom Academic Development specialising in Economics with Law,ad_duration,-15.0
2025,COM,CB011ECO03,BCom,Economics with Law,extended,4,180,1,108,False,72,100760,0,1,59000,BCom Academic Development specialising in Economics with Law,ad_duration,70.8
2025,COM,CB011ECO04,BCom,Economics and Statistics,extended,1,98,0,98,False,0,58640,0,0,58640,BCom Academic Development specialising in Economics & Statistics,ad_duration,0.0
2025,COM,CB011ECO04,BCom,Economics and Statistics,extended,2,90,0,90,False,0,51160,0,0,51160,BCom Academic Development specialising in Economics & Statistics,ad_duration,0.0
2025,COM,CB011ECO04,BCom,Economics and Statistics,extended,3,138,0,138,True,0,78740,20880,0,68300,BCom Academic Development specialising in Economics & Statistics,ad_duration,15.3
2025,COM,CB011ECO04,BCom,Economics and Statistics,extended,4,126,0,126,True,0,71600,10440,0,71600,BCom Academic Development specialising in Economics & Statistics,ad_duration,0.0
2025,COM,CB011INF01,BCom,Information Systems,extended,1,134,0,134,False,0,78620,0,0,88760,BCom Academic Development specialising in Information Systems,ad_duration,-11.4
2025,COM,CB011INF01,BCom,Information Systems,extended,2,126,0,126,False,0,73110,0,0,73110,BCom Academic Development specialising in Information Systems,ad_duration,0.0
2025,COM,CB011INF01,BCom,Information Systems,extended,3,102,0,102,False,0,62470,0,0,62470,BCom Academic Development specialising in Information Systems,ad_duration,0.0
2025,COM,CB011INF01,BCom,Information Systems,extended,4,138,0,138,False,0,79760,59160,0,74940,BCom Academic Development specialising in Information Systems,ad_duration,6.4
2025,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,1,98,0,110,False,-12,58340,0,0,68710,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,-15.1
2025,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,2,108,0,108,False,0,61020,0,0,71390,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,-14.5
2025,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,3,108,0,108,False,0,61181,0,0,61181,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,0.0
2025,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,4,126,0,126,False,0,71600,0,0,71600,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,0.0
2025,COM,CB011INF11,BCom,Information Systems and Finance,extended,1,116,0,128,False,-12,69080,0,0,69080,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2025,COM,CB011INF11,BCom,Information Systems and Finance,extended,2,108,0,108,False,0,62670,0,0,62670,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2025,COM,CB011INF11,BCom,Information Systems and Finance,extended,3,126,0,126,False,0,73010,0,0,73010,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2025,COM,CB011INF11,BCom,Information Systems and Finance,extended,4,114,0,114,False,0,64430,0,0,64430,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2025,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,1,110,0,110,False,0,60860,0,0,60860,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,0.0
2025,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,2,114,0,114,False,0,66790,0,0,66790,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,0.0
2025,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,3,198,1,102,False,96,106800,0,1,56480,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,89.1
2025,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,4,175,2,114,True,61,77400,4060,2,60760,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,27.4
2025,COM,CB015BUS07,BBusSc,Marketing,extended,1,116,0,116,False,0,68180,0,0,73400,BBusSc Academic Development specialising in Marketing,ad_duration,-7.1
2025,COM,CB015BUS07,BBusSc,Marketing,extended,2,114,0,114,False,0,65540,0,0,65540,BBusSc Academic Development specialising in Marketing,ad_duration,0.0
2025,COM,CB015BUS07,BBusSc,Marketing,extended,3,108,0,108,False,0,62360,0,0,72800,BBusSc Academic Development specialising in Marketing,ad_duration,-14.3
2025,COM,CB015BUS07,BBusSc,Marketing,extended,4,162,0,144,False,18,82780,10440,0,82780,BBusSc Academic Development specialising in Marketing,ad_duration,0.0
2025,COM,CB015BUS07,BBusSc,Marketing,extended,5,162,0,162,False,0,92410,0,0,92410,BBusSc Academic Development specialising in Marketing,ad_duration,0.0
2025,COM,CB015BUS08,BBusSc,Organisational Psychology,extended,1,128,0,146,False,-18,72300,0,0,72300,BBusSc Academic Development specialising in Organisational Psychology,ad_duration,0.0
2025,COM,CB015BUS08,BBusSc,Organisational Psychology,extended,2,102,0,102,False,0,59420,0,0,64640,BBusSc Academic Development specialising in Organisational Psychology,ad_duration,-8.1
2025,COM,CB015BUS08,BBusSc,Organisational Psychology,extended,3,144,0,126,False,18,83240,10440,0,72800,BBusSc Academic Development specialising in Organisational Psychology,ad_duration,14.3
2025,COM,CB015BUS08,BBusSc,Organisational Psychology,extended,4,84,0,84,False,0,46040,0,0,46040,BBusSc Academic Development specialising in Organisational Psychology,ad_duration,0.0
2025,COM,CB015BUS08,BBusSc,Organisational Psychology,extended,5,138,0,156,False,-18,87370,0,0,87370,BBusSc Academic Development specialising in Organisational Psychology,ad_duration,0.0
2025,COM,CB015CSC05,BBusSc,Computer Science,extended,1,110,0,110,False,0,62660,0,0,73030,BBusSc Academic Development specialising in Computer Science,ad_duration,-14.2
2025,COM,CB015CSC05,BBusSc,Computer Science,extended,2,114,0,114,False,0,67140,0,0,67140,BBusSc Academic Development specialising in Computer Science,ad_duration,0.0
2025,COM,CB015CSC05,BBusSc,Computer Science,extended,3,126,0,126,False,0,71551,0,0,71551,BBusSc Academic Development specialising in Computer Science,ad_duration,0.0
2025,COM,CB015CSC05,BBusSc,Computer Science,extended,4,108,0,108,False,0,61160,0,0,61160,BBusSc Academic Development specialising in Computer Science,ad_duration,0.0
2025,COM,CB015CSC05,BBusSc,Computer Science,extended,5,244,0,160,False,84,116030,0,0,74110,BBusSc Academic Development specialising in Computer Science,ad_duration,56.6
2025,COM,CB015ECO01,BBusSc,Economics,extended,1,116,0,116,False,0,68180,0,0,73400,BBusSc Academic Development specialising in Economics,ad_duration,-7.1
2025,COM,CB015ECO01,BBusSc,Economics,extended,2,108,0,108,False,0,62500,0,0,62430,BBusSc Academic Development specialising in Economics,ad_duration,0.1
2025,COM,CB015ECO01,BBusSc,Economics,extended,3,138,0,138,False,0,78740,10440,0,98880,BBusSc Academic Development specialising in Economics,ad_duration,-20.4
2025,COM,CB015ECO01,BBusSc,Economics,extended,4,144,2,90,False,54,82040,0,2,82040,BBusSc Academic Development specialising in Economics,ad_duration,0.0
2025,COM,CB015ECO01,BBusSc,Economics,extended,5,140,0,140,False,0,89170,0,0,89170,BBusSc Academic Development specialising in Economics,ad_duration,0.0
2025,COM,CB015ECO03,BBusSc,Economics with Law,extended,1,98,0,98,False,0,58640,0,0,58640,BBusSc Academic Development specialising in Economics with Law,ad_duration,0.0
2025,COM,CB015ECO03,BBusSc,Economics with Law,extended,2,108,0,108,False,0,62220,0,0,62220,BBusSc Academic Development specialising in Economics with Law,ad_duration,0.0
2025,COM,CB015ECO03,BBusSc,Economics with Law,extended,3,132,0,114,False,18,72410,0,0,72410,BBusSc Academic Development specialising in Economics with Law,ad_duration,0.0
2025,COM,CB015ECO03,BBusSc,Economics with Law,extended,4,144,0,144,False,0,79880,10440,0,79780,BBusSc Academic Development specialising in Economics with Law,ad_duration,0.1
2025,COM,CB015ECO03,BBusSc,Economics with Law,extended,5,140,0,158,False,-18,89170,0,0,89170,BBusSc Academic Development specialising in Economics with Law,ad_duration,0.0
2025,COM,CB015FTX04,BBusSc,Finance with Accounting,extended,1,125,0,125,False,0,71670,0,0,62960,BBusSc Academic Development specialising in Finance with Accounting,ad_duration,13.8
2025,COM,CB015FTX04,BBusSc,Finance with Accounting,extended,2,138,0,138,False,0,80600,0,0,80600,BBusSc Academic Development specialising in Finance with Accounting,ad_duration,0.0
2025,COM,CB015FTX04,BBusSc,Finance with Accounting,extended,3,150,0,150,False,0,86340,0,0,86340,BBusSc Academic Development specialising in Finance with Accounting,ad_duration,0.0
2025,COM,CB015FTX04,BBusSc,Finance with Accounting,extended,4,160,0,160,False,0,103050,0,0,103050,BBusSc Academic Development specialising in Finance with Accounting,ad_duration,0.0
2025,COM,CB015FTX04,BBusSc,Finance with Accounting,extended,5,140,0,160,False,-20,83660,0,0,83660,BBusSc Academic Development specialising in Finance with Accounting,ad_duration,0.0
2025,COM,CB015FTX05,BBusSc,"Finance, Investment and Banking",extended,1,116,0,116,False,0,69080,0,0,69080,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2025,COM,CB015FTX05,BBusSc,"Finance, Investment and Banking",extended,2,126,0,126,False,0,72040,0,0,72040,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2025,COM,CB015FTX05,BBusSc,"Finance, Investment and Banking",extended,3,96,0,96,False,0,54890,10440,0,54890,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2025,COM,CB015FTX05,BBusSc,"Finance, Investment and Banking",extended,4,144,0,144,False,0,82780,0,0,74790,BBusSc Academic Development specialising in Finance,ad_duration,10.7
2025,COM,CB015FTX05,BBusSc,"Finance, Investment and Banking",extended,5,126,0,126,False,0,73370,0,0,73370,BBusSc Academic Development specialising in Finance,ad_duration,0.0
2025,COM,CB015INF01,BBusSc,Information Systems,extended,1,92,0,92,False,0,53420,0,0,53120,BBusSc Academic Development specialising in Information Systems,ad_duration,0.6
2025,COM,CB015INF01,BBusSc,Information Systems,extended,2,96,0,114,False,-18,57280,0,0,66820,BBusSc Academic Development specialising in Information Systems,ad_duration,-14.3
2025,COM,CB015INF01,BBusSc,Information Systems,extended,3,114,0,114,False,0,65430,0,0,65430,BBusSc Academic Development specialising in Information Systems,ad_duration,0.0
2025,COM,CB015INF01,BBusSc,Information Systems,extended,4,90,0,138,False,-48,52200,0,0,83350,BBusSc Academic Development specialising in Information Systems,ad_duration,-37.4
2025,COM,CB015INF01,BBusSc,Information Systems,extended,5,158,0,176,False,-18,85820,0,0,85820,BBusSc Academic Development specialising in Information Systems,ad_duration,0.0
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,1,134,0,134,False,0,78320,0,0,78320,BBusSc Academic Development specialising in Analytics,ad_duration,0.0
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,2,72,0,72,False,0,41320,0,0,41320,BBusSc Academic Development specialising in Analytics,ad_duration,0.0
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,3,168,0,168,False,0,95740,0,0,88880,BBusSc Academic Development specialising in Analytics,ad_duration,7.7
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,4,228,0,180,True,48,128260,0,0,149140,BBusSc Academic Development specialising in Analytics,ad_duration,-14.0
2025,COM,CB015STA13,BBusSc,Statistics and Data Sciences,extended,5,160,0,160,False,0,76220,0,0,76220,BBusSc Academic Development specialising in Analytics,ad_duration,0.0
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,1,110,0,110,False,0,63560,0,0,,,unmatched,
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,2,108,0,108,False,0,62500,0,0,,,unmatched,
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,3,150,0,150,False,0,85620,0,0,,,unmatched,
2025,COM,CB018BUS01,BBusSc,Actuarial Science,extended,4,180,0,180,False,0,104500,0,0,,,unmatched,
